codusu,nro_hogar,edad,ingreso,varon,mujer,con_pareja,sin_pareja,si_cobertura,no_cobertura,prim_inc,prim_com,sec_inc,sec_com,uni_inc,uni_comp,sin_instrucc,estado_desocupado,estado_inactivo,estado_menor de 10 años,estado_no respuesta,estado_ocupado,inactividad_ama de casa,inactividad_discapacitado,inactividad_estudiante,inactividad_jubilado/pensionado,inactividad_menor de 6 años,inactividad_otros,inactividad_rentista,realizada,trimestre,region,mas_500,aglomerado,pondera,iv1,iv5,iv12_1,iv12_2,iv12_3,ii1,ii2,ii3,ii7,v1,v2,v21,v22,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19_a,v19_b,itf,decifr,rdecifr,gdecifr,adecifr,deccfr,rdeccfr,gdeccfr,adeccfr,vii1_1,vii1_2,vii2_1,vii2_2,vii2_3,vii2_4,componente,ch09,ch10,ch11,ch12,ch13,ch15,ch16,estado,cat_ocup,pp02c1,pp02c2,pp02c3,pp02c4,pp02c5,pp02c6,pp02c7,pp02c8,pp02e,pp02h,pp02i,decocur,rdecocur,gdecocur,adecocur,desocupado,proporcion_trabajando,total_personas,tasa_parcial,prom_edad_hogar
TQRMNOQYTHLNKSCDEIJAH00855693,1.0,13,256000.0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,3382.0,1,1,2,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1280000.0,9,9,9.0,9,7,7,7.0,7,2,1,3,4,5,0,3,1,2,0,7,1,1,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2.0,2,0,0.2,5,0,29.8
TQRMNOQYTHLNKSCDEIJAH00855693,1.0,13,256000.0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,3382.0,1,1,2,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1280000.0,9,9,9.0,9,7,7,7.0,7,2,1,3,4,5,0,4,1,2,0,4,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.2,5,0,29.8
TQRMNOQYTHLNKSCDEIJAH00855693,1.0,13,256000.0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,3382.0,1,1,2,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1280000.0,9,9,9.0,9,7,7,7.0,7,2,1,3,4,5,0,5,1,1,2,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.2,5,0,29.8
TQRMNOPVSHKMLNCDEIJAH00861722,1.0,53,333333.33,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,2772.0,1,1,1,1,2,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1000000.0,9,8,9.0,9,8,8,8.0,8,1,0,98,0,0,0,1,1,2,0,6,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,9,9,9.0,9,0,0.667,3,0,28.0
TQRMNOPVSHKMLNCDEIJAH00861722,1.0,53,333333.33,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,2772.0,1,1,1,1,2,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1000000.0,9,8,9.0,9,8,8,8.0,8,1,0,98,0,0,0,2,1,1,1,7,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5.0,5,0,0.667,3,0,28.0
TQRMNOPVSHKMLNCDEIJAH00861722,1.0,53,333333.33,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,2772.0,1,1,1,1,2,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1000000.0,9,8,9.0,9,8,8,8.0,8,1,0,98,0,0,0,3,1,1,2,2,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.667,3,0,28.0
TQRMNOPVSHKMLNCDEIJAH00861722,1.0,20,333333.33,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,2772.0,1,1,1,1,2,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1000000.0,9,8,9.0,9,8,8,8.0,8,1,0,98,0,0,0,1,1,2,0,6,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,9,9,9.0,9,0,0.667,3,0,28.0
TQRMNOPVSHKMLNCDEIJAH00861722,1.0,20,333333.33,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,2772.0,1,1,1,1,2,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1000000.0,9,8,9.0,9,8,8,8.0,8,1,0,98,0,0,0,2,1,1,1,7,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5.0,5,0,0.667,3,0,28.0
TQRMNOPVSHKMLNCDEIJAH00861722,1.0,20,333333.33,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,2772.0,1,1,1,1,2,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1000000.0,9,8,9.0,9,8,8,8.0,8,1,0,98,0,0,0,3,1,1,2,2,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.667,3,0,28.0
TQRMNOPVSHKMLNCDEIJAH00861722,1.0,11,333333.33,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,2772.0,1,1,1,1,2,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1000000.0,9,8,9.0,9,8,8,8.0,8,1,0,98,0,0,0,1,1,2,0,6,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,9,9,9.0,9,0,0.667,3,0,28.0
TQRMNOPVSHKMLNCDEIJAH00861722,1.0,11,333333.33,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,2772.0,1,1,1,1,2,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1000000.0,9,8,9.0,9,8,8,8.0,8,1,0,98,0,0,0,2,1,1,1,7,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5.0,5,0,0.667,3,0,28.0
TQRMNOPVSHKMLNCDEIJAH00861722,1.0,11,333333.33,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,2772.0,1,1,1,1,2,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1000000.0,9,8,9.0,9,8,8,8.0,8,1,0,98,0,0,0,3,1,1,2,2,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.667,3,0,28.0
TQRMNORYXHLOKTCDEIJAH00861724,1.0,52,200000.0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,224.0,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,200000.0,2,2,2.0,2,6,5,6.0,6,1,0,98,0,0,0,1,1,2,0,4,2,3,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,5,4,5.0,5,0,1.0,1,0,52.0
TQSMNOSTRHLMKUCDEIJAH00861725,1.0,14,90250.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,33,295.0,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,361000.0,4,4,4.0,4,2,2,2.0,3,1,2,3,0,0,0,3,1,2,0,2,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.5,4,0,18.75
TQSMNOSTRHLMKUCDEIJAH00861725,1.0,14,90250.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,33,295.0,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,361000.0,4,4,4.0,4,2,2,2.0,3,1,2,3,0,0,0,4,2,1,1,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.5,4,0,18.75
TQSMNOSTRHLMKUCDEIJAH00861725,1.0,14,90250.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,33,295.0,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,361000.0,4,4,4.0,4,2,2,2.0,3,1,2,3,0,0,0,1,1,2,0,4,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,2.0,2,0,0.5,4,0,18.75
TQSMNOSTRHLMKUCDEIJAH00861725,1.0,14,90250.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,33,295.0,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,361000.0,4,4,4.0,4,2,2,2.0,3,1,2,3,0,0,0,2,1,2,0,2,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3,0,0.5,4,0,18.75
TQSMNOSTRHLMKUCDEIJAH00861725,1.0,5,90250.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,295.0,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,361000.0,4,4,4.0,4,2,2,2.0,3,1,2,3,0,0,0,3,1,2,0,2,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.5,4,0,18.75
TQSMNOSTRHLMKUCDEIJAH00861725,1.0,5,90250.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,295.0,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,361000.0,4,4,4.0,4,2,2,2.0,3,1,2,3,0,0,0,4,2,1,1,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.5,4,0,18.75
TQSMNOSTRHLMKUCDEIJAH00861725,1.0,5,90250.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,295.0,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,361000.0,4,4,4.0,4,2,2,2.0,3,1,2,3,0,0,0,1,1,2,0,4,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,2.0,2,0,0.5,4,0,18.75
TQSMNOSTRHLMKUCDEIJAH00861725,1.0,5,90250.0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,295.0,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,361000.0,4,4,4.0,4,2,2,2.0,3,1,2,3,0,0,0,2,1,2,0,2,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3,0,0.5,4,0,18.75
TQSMNOSTRHLMKUCDEIJAH00861725,1.0,33,90250.0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,295.0,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,361000.0,4,4,4.0,4,2,2,2.0,3,1,2,3,0,0,0,3,1,2,0,2,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.5,4,0,18.75
TQSMNOSTRHLMKUCDEIJAH00861725,1.0,33,90250.0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,295.0,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,361000.0,4,4,4.0,4,2,2,2.0,3,1,2,3,0,0,0,4,2,1,1,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.5,4,0,18.75
TQSMNOSTRHLMKUCDEIJAH00861725,1.0,33,90250.0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,295.0,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,361000.0,4,4,4.0,4,2,2,2.0,3,1,2,3,0,0,0,1,1,2,0,4,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,2.0,2,0,0.5,4,0,18.75
TQSMNOSTRHLMKUCDEIJAH00861725,1.0,33,90250.0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,295.0,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,361000.0,4,4,4.0,4,2,2,2.0,3,1,2,3,0,0,0,2,1,2,0,2,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3,0,0.5,4,0,18.75
TQSMNOSTRHLMKUCDEIJAH00861725,1.0,23,90250.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,295.0,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,361000.0,4,4,4.0,4,2,2,2.0,3,1,2,3,0,0,0,3,1,2,0,2,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.5,4,0,18.75
TQSMNOSTRHLMKUCDEIJAH00861725,1.0,23,90250.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,295.0,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,361000.0,4,4,4.0,4,2,2,2.0,3,1,2,3,0,0,0,4,2,1,1,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.5,4,0,18.75
TQSMNOSTRHLMKUCDEIJAH00861725,1.0,23,90250.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,295.0,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,361000.0,4,4,4.0,4,2,2,2.0,3,1,2,3,0,0,0,1,1,2,0,4,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,2.0,2,0,0.5,4,0,18.75
TQSMNOSTRHLMKUCDEIJAH00861725,1.0,23,90250.0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,295.0,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,361000.0,4,4,4.0,4,2,2,2.0,3,1,2,3,0,0,0,2,1,2,0,2,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,3,0,0.5,4,0,18.75
TQRMNOQXTHKOMMCDEIJAH00861727,1.0,29,500000.0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,2629.0,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,500000.0,5,5,5.0,6,9,9,9.0,9,1,0,98,0,0,0,1,1,2,0,7,1,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,0,8,7,7.0,8,0,1.0,1,0,29.0
TQRMNOSPXHJOONCDEIJAH00861729,1.0,72,200000.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,33,2478.0,1,1,2,2,2,3,2,2,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,400000.0,4,4,4.0,5,6,5,5.0,6,96,0,98,0,0,0,1,1,3,0,0,0,3,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,61.0
TQRMNOSPXHJOONCDEIJAH00861729,1.0,72,200000.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,33,2478.0,1,1,2,2,2,3,2,2,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,400000.0,4,4,4.0,5,6,5,5.0,6,96,0,98,0,0,0,2,1,3,0,0,0,3,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,61.0
TQRMNOSPXHJOONCDEIJAH00861729,1.0,50,200000.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,33,2478.0,1,1,2,2,2,3,2,2,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,400000.0,4,4,4.0,5,6,5,5.0,6,96,0,98,0,0,0,1,1,3,0,0,0,3,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,61.0
TQRMNOSPXHJOONCDEIJAH00861729,1.0,50,200000.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,33,2478.0,1,1,2,2,2,3,2,2,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,400000.0,4,4,4.0,5,6,5,5.0,6,96,0,98,0,0,0,2,1,3,0,0,0,3,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,61.0
TQRMNOPSSHJMORCDEIJAH00794328,1.0,33,535000.0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1605.0,2,1,2,2,2,3,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,535000.0,6,6,6.0,6,9,9,9.0,9,1,0,98,0,0,0,1,1,2,0,4,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,7,7,7.0,7,0,1.0,1,0,33.0
TQRMNOQVTHMLRUCDEIJAH00802147,1.0,33,400000.0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,2953.0,2,1,2,2,2,1,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,800000.0,8,8,8.0,8,9,8,8.0,9,1,2,98,0,0,0,1,1,2,0,7,1,5,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,6,6,6.0,6,0,1.0,2,0,31.5
TQRMNOQVTHMLRUCDEIJAH00802147,1.0,33,400000.0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,2953.0,2,1,2,2,2,1,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,800000.0,8,8,8.0,8,9,8,8.0,9,1,2,98,0,0,0,2,1,2,0,4,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,8,8,8.0,8,0,1.0,2,0,31.5
TQRMNOQVTHMLRUCDEIJAH00802147,1.0,30,400000.0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,2953.0,2,1,2,2,2,1,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,800000.0,8,8,8.0,8,9,8,8.0,9,1,2,98,0,0,0,1,1,2,0,7,1,5,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,6,6,6.0,6,0,1.0,2,0,31.5
TQRMNOQVTHMLRUCDEIJAH00802147,1.0,30,400000.0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,2953.0,2,1,2,2,2,1,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,800000.0,8,8,8.0,8,9,8,8.0,9,1,2,98,0,0,0,2,1,2,0,4,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,8,8,8.0,8,0,1.0,2,0,31.5
TQRMNOUQYHLMRUCDEIJAH00855586,1.0,53,248000.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,1688.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,248000.0,2,2,2.0,2,7,6,6.0,7,1,0,98,0,0,0,1,1,2,0,2,1,3,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,2.0,2,0,1.0,1,0,53.0
TQRMNOSWUHMNSMCDEIJAH00861730,1.0,31,133750.0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,903.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,535000.0,6,6,6.0,6,4,4,4.0,4,2,0,1,0,0,0,1,1,2,0,4,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5.0,5,0,1.0,2,0,30.5
TQRMNOSWUHMNSMCDEIJAH00861730,1.0,31,133750.0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,903.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,535000.0,6,6,6.0,6,4,4,4.0,4,2,0,1,0,0,0,2,1,2,0,4,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,4.0,5,0,1.0,2,0,30.5
TQRMNOSWUHMNSMCDEIJAH00861730,1.0,30,133750.0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,903.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,535000.0,6,6,6.0,6,4,4,4.0,4,2,0,1,0,0,0,1,1,2,0,4,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5.0,5,0,1.0,2,0,30.5
TQRMNOSWUHMNSMCDEIJAH00861730,1.0,30,133750.0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,903.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,535000.0,6,6,6.0,6,4,4,4.0,4,2,0,1,0,0,0,2,1,2,0,4,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,4.0,5,0,1.0,2,0,30.5
TQRMNOSWUHMNSMCDEIJAH00861730,1.0,9,133750.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,903.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,535000.0,6,6,6.0,6,4,4,4.0,4,2,0,1,0,0,0,1,1,2,0,4,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5.0,5,0,1.0,2,0,30.5
TQRMNOSWUHMNSMCDEIJAH00861730,1.0,9,133750.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,903.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,535000.0,6,6,6.0,6,4,4,4.0,4,2,0,1,0,0,0,2,1,2,0,4,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,4.0,5,0,1.0,2,0,30.5
TQRMNOSWUHMNSMCDEIJAH00861730,1.0,0,133750.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,903.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,535000.0,6,6,6.0,6,4,4,4.0,4,2,0,1,0,0,0,1,1,2,0,4,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,5.0,5,0,1.0,2,0,30.5
TQRMNOSWUHMNSMCDEIJAH00861730,1.0,0,133750.0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,903.0,1,1,2,2,2,3,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,535000.0,6,6,6.0,6,4,4,4.0,4,2,0,1,0,0,0,2,1,2,0,4,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,5,4,4.0,5,0,1.0,2,0,30.5
TQRMNOSWWHMNSMCDEIJAH00802091,1.0,68,210000.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,33,553.0,1,1,2,2,2,3,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,420000.0,5,5,5.0,5,6,6,6.0,6,1,0,2,0,0,0,1,1,2,0,2,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,73.0
TQRMNOSWWHMNSMCDEIJAH00802091,1.0,68,210000.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,33,553.0,1,1,2,2,2,3,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,420000.0,5,5,5.0,5,6,6,6.0,6,1,0,2,0,0,0,2,1,2,0,2,1,3,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,73.0
