codusu,nro_hogar,edad,ingreso,componente,varon,mujer,con_pareja,sin_pareja,si_cobertura,no_cobertura,prim_inc,prim_com,sec_inc,sec_com,uni_inc,uni_comp,sin_instrucc,estado_desocupado,estado_inactivo,estado_menor de 10 años,estado_no respuesta,estado_ocupado,inactividad_ama de casa,inactividad_discapacitado,inactividad_estudiante,inactividad_jubilado/pensionado,inactividad_menor de 6 años,inactividad_otros,inactividad_rentista
TQRMNOPRUHJKMQCDEIIAD00794321,1.0,70,207000.0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPRUHJKMQCDEIIAD00794321,1.0,73,207000.0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORQXHMNNSCDEIIAD00860855,1.0,54,0.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNORQXHMNNSCDEIIAD00860855,1.0,8,0.0,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNORXUHMMLUCDEIIAD00801676,1.0,71,705000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTTRHLOPOCDEIJAH00855570,1.0,36,72000.0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTTRHLOPOCDEIJAH00855570,1.0,12,72000.0,2,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORYTHJMQNCDEIJAH00802059,1.0,79,0.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOVYPHKOPNCDEIJAH00860859,1.0,23,65000.0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOVYPHKOPNCDEIJAH00860859,1.0,25,65000.0,2,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOVYPHKOPNCDEIJAH00860859,1.0,17,65000.0,3,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOVYPHKOPNCDEIJAH00860859,1.0,9,65000.0,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOVYPHKOPNCDEIJAH00860859,1.0,6,65000.0,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOVYPHKOPNCDEIJAH00860859,1.0,1,65000.0,6,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOPYVHJOQOCDEIJAH00794472,1.0,51,400000.0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSRPHJMTLCDEIJAH00794551,1.0,66,75000.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOSRPHJMTLCDEIJAH00794551,1.0,57,75000.0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOURWHLOKTCDEIJAH00855620,1.0,57,102500.0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOURWHLOKTCDEIJAH00855620,1.0,57,102500.0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOURWHLOKTCDEIJAH00855620,1.0,27,102500.0,3,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOURWHLOKTCDEIJAH00855620,1.0,15,102500.0,4,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSXWHKMLQCDEIJAH00860865,1.0,46,0.0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSXWHKMLQCDEIJAH00860865,1.0,28,0.0,3,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOSXWHKMLQCDEIJAH00860865,1.0,17,0.0,4,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSXWHKMLQCDEIJAH00860865,1.0,8,0.0,5,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNORTQHJMRMCDEIJAH00794185,1.0,23,0.0,2,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPQQHJNSPCDEIJAH00794556,1.0,76,198250.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPQQHJNSPCDEIJAH00794556,1.0,79,198250.0,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPSQHLOTUCDEIJAH00860824,1.0,19,0.0,2,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPSQHLOTUCDEIJAH00860824,1.0,44,0.0,3,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPSQHLOTUCDEIJAH00860824,1.0,22,0.0,4,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSRQHJLTOCDEIJAH00794461,1.0,72,315000.0,2,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOSRTHJORSCDEIJAH00794441,1.0,16,75000.0,2,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOTXPHJNSOCDEIJAH00802092,1.0,76,60000.0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOTXPHJNSOCDEIJAH00802092,1.0,37,60000.0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOTXPHJNSOCDEIJAH00802092,1.0,13,60000.0,3,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOTXPHJNSOCDEIJAH00802092,1.0,9,60000.0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOTXPHJNSOCDEIJAH00802092,1.0,4,60000.0,5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOSUQHKMRLCDEIJAH00860923,1.0,53,141428.57,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSUQHKMRLCDEIJAH00860923,1.0,48,141428.57,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSUQHKMRLCDEIJAH00860923,1.0,19,141428.57,3,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TQRMNOSUQHKMRLCDEIJAH00860923,1.0,19,141428.57,4,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TQRMNOSUQHKMRLCDEIJAH00860923,1.0,21,141428.57,5,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TQRMNOSPRHJMTSCDEIJAH00794463,1.0,41,8000.0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOSPRHJMTSCDEIJAH00794463,1.0,21,8000.0,2,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSPRHJMTSCDEIJAH00794463,1.0,17,8000.0,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSPRHJMTSCDEIJAH00794463,1.0,13,8000.0,4,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TQRMNOSPRHJMTSCDEIJAH00794463,1.0,11,8000.0,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TQRMNOQQQHJOPQCDEIJAH00794557,1.0,34,81500.0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQQQHJOPQCDEIJAH00794557,1.0,32,81500.0,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOQQQHJOPQCDEIJAH00794557,1.0,14,81500.0,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQQQHJOPQCDEIJAH00794557,1.0,0,81500.0,4,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOSSSHMOTSCDEIJAH00802172,1.0,7,43000.0,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOSSSHMOTSCDEIJAH00802172,1.0,50,43000.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSSSHMOTSCDEIJAH00802172,1.0,43,43000.0,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSSSHMOTSCDEIJAH00802172,1.0,15,43000.0,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSSSHMOTSCDEIJAH00802172,1.0,10,43000.0,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSUQHKMRLCDEIJAH00860923,1.0,26,141428.57,6,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSUQHKMRLCDEIJAH00860923,1.0,5,141428.57,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOPXSHJMSTCDEIJAH00802122,1.0,26,0.0,3,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNORVYHLOTOCDEIJAH00855609,1.0,91,212000.0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOSXTHMMPPCDEIJAH00802089,1.0,36,700000.0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSXTHMMPPCDEIJAH00802089,1.0,45,700000.0,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORQSHKKMMCDEIIAD00861226,1.0,37,93000.0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORQSHKKMMCDEIIAD00861226,1.0,12,93000.0,2,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORQSHKKMMCDEIIAD00861226,1.0,19,93000.0,3,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPTUHMKMPCDEIIAD00806898,1.0,68,141000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOQUPHMKMPCDEIIAD00807023,1.0,39,78333.33,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQUPHMKMPCDEIIAD00807023,1.0,39,78333.33,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQUPHMKMPCDEIIAD00807023,1.0,5,78333.33,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOQRRHKNKMCDEIIAD00861227,1.0,93,800000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORQQHKLKNCDEIIAD00861228,1.0,79,0.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOWSSHJOKRCDEIIAD00794459,1.0,39,362333.33,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOWSSHJOKRCDEIIAD00794459,1.0,83,362333.33,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TQRMNOWSSHJOKRCDEIIAD00794459,1.0,81,362333.33,3,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOUYSHLNKRCDEIIAD00861229,1.0,24,500000.0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSSWHJNKSCDEIIAD00861230,1.0,34,626500.0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSSWHJNKSCDEIIAD00861230,1.0,33,626500.0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOUXYHMNKOCDEIIAD00861231,1.0,92,137500.0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOUXYHMNKOCDEIIAD00861231,1.0,82,137500.0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOVSQHLNKSCDEIIAD00854955,1.0,28,620000.0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOVSQHLNKSCDEIIAD00854955,1.0,26,620000.0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSTXHMOKUCDEIJAH00801914,1.0,34,0.0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSTXHMOKUCDEIJAH00801914,1.0,7,0.0,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOSTXHMOKUCDEIJAH00801914,1.0,1,0.0,4,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQSMNOTTRHLOPOCDEIJAH00855325,1.0,34,190000.0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQSMNOTTRHLOPOCDEIJAH00855325,1.0,75,190000.0,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPYSHJOQOCDEIJAH00793241,1.0,41,0.0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPYSHJOQOCDEIJAH00793241,1.0,19,0.0,3,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPYSHJOQOCDEIJAH00793241,1.0,11,0.0,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPYSHJOQOCDEIJAH00793241,1.0,9,0.0,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOPYSHJOQOCDEIJAH00793241,1.0,3,0.0,6,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOPYSHJOQOCDEIJAH00793241,1.0,33,0.0,7,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQRSHKKKTCDEIIAD00861235,1.0,38,125500.0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQRSHKKKTCDEIIAD00861235,1.0,38,125500.0,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQRSHKKKTCDEIIAD00861235,1.0,13,125500.0,3,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQRSHKKKTCDEIIAD00861235,1.0,8,125500.0,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOPWVHLMPUCDEIJAH00855320,1.0,50,805000.0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPWVHLMPUCDEIJAH00855320,1.0,52,805000.0,4,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPWVHLMPUCDEIJAH00855320,1.0,14,805000.0,5,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPWVHLMPUCDEIJAH00855320,1.0,33,805000.0,6,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORSXHLLROCDEIJAH00855225,1.0,70,0.0,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOSUUHJLKTCDEIJAH00801950,1.0,41,130000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNORVSHJMLOCDEIJAH00798055,1.0,48,125000.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORVSHJMLOCDEIJAH00798055,1.0,47,125000.0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNORVSHJMLOCDEIJAH00798055,1.0,15,125000.0,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORVSHJMLOCDEIJAH00798055,1.0,13,125000.0,4,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOTYSHJLNNCDEIIAD00793189,1.0,44,500000.0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQXXHJLOTCDEIJAH00793802,1.0,66,400000.0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQXXHJLOTCDEIJAH00793802,1.0,42,400000.0,2,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTQXHKLLPCDEIIAD00861194,1.0,57,228000.0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTQXHKLLPCDEIIAD00861194,1.0,62,228000.0,2,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOSTWHMNMLCDEIIAD00861195,1.0,68,1275000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOTYSHJLNNCDEIIAD00793189,1.0,41,500000.0,2,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTYSHJLNNCDEIIAD00793189,1.0,15,500000.0,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOTYSHJLNNCDEIIAD00793189,1.0,9,500000.0,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNORVRHKNOMCDEIIAD00861273,1.0,2,751000.0,3,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNORVRHKNOMCDEIIAD00861273,1.0,37,751000.0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORVRHKNOMCDEIIAD00861273,1.0,42,751000.0,2,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPRXHLMTMCDEIJAH00855205,1.0,13,0.0,2,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPRXHLMTMCDEIJAH00855205,1.0,12,0.0,3,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORTRHJLQRCDEIJAH00797656,1.0,73,0.0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOQUQHKOPTCDEIJAH00861276,1.0,40,0.0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOSVQHLMNOCDEIJAH00861292,1.0,36,60000.0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSXUHJKNPCDEIJAH00861293,1.0,67,100000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOXVRHKONPCDEIJAH00861294,1.0,30,133333.33,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOXVRHKONPCDEIJAH00861294,1.0,36,133333.33,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOXVRHKONPCDEIJAH00861294,1.0,8,133333.33,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOTUYHKMNQCDEIJAH00860300,2.0,41,63200.0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTUYHKMNQCDEIJAH00860300,2.0,44,63200.0,2,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTUYHKMNQCDEIJAH00860300,2.0,17,63200.0,3,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TQRMNOTUYHKMNQCDEIJAH00860300,2.0,12,63200.0,4,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQUQHKOPTCDEIJAH00861276,1.0,23,0.0,3,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOQUQHKOPTCDEIJAH00861276,1.0,19,0.0,4,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOQUQHKOPTCDEIJAH00861276,1.0,12,0.0,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQUQHKOPTCDEIJAH00861276,1.0,8,0.0,6,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOQUQHKOPTCDEIJAH00861276,1.0,14,0.0,7,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORYQHLOQPCDEIJAH00855126,1.0,58,0.0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNORYQHLOQPCDEIJAH00855126,1.0,22,0.0,3,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORYQHLOQPCDEIJAH00855126,1.0,29,0.0,4,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TQRMNORYQHLOQPCDEIJAH00855126,1.0,39,0.0,6,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORYQHLOQPCDEIJAH00855126,1.0,6,0.0,7,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNORYQHLOQPCDEIJAH00855126,1.0,3,0.0,8,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNORYQHLOQPCDEIJAH00855126,1.0,12,0.0,9,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORYQHLOQPCDEIJAH00855126,1.0,10,0.0,10,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORYQHLOQPCDEIJAH00855126,1.0,1,0.0,11,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOTUYHKMNQCDEIJAH00860300,2.0,11,63200.0,5,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORYSHLLTRCDEIJAH00855668,1.0,93,168000.0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORYSHLLTRCDEIJAH00855668,1.0,83,168000.0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPRVHJMPLCDEIJAH00794614,1.0,76,137333.33,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPRVHJMPLCDEIJAH00794614,1.0,72,137333.33,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TQRMNOPRVHJMPLCDEIJAH00794614,1.0,38,137333.33,3,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPWXHJNRRCDEIJAH00793921,1.0,72,95000.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPWXHJNRRCDEIJAH00793921,1.0,74,95000.0,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPWXHJNRRCDEIJAH00793921,1.0,46,95000.0,3,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOQXUHLKRSCDEIJAH00855168,1.0,63,0.0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQXUHLKRSCDEIJAH00855168,1.0,52,0.0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
